id,EAR_01_RAW,EAR_02_RAW,EAR_03_RAW,EAR_04_RAW,EAR_05_RAW,EAR_06_RAW,EAR_07_RAW,EAR_08_RAW,EAR_09_RAW,EAR_10_RAW,EAR_01_DIR,EAR_02_DIR,EAR_03_DIR,EAR_04_DIR,EAR_05_DIR,EAR_06_DIR,EAR_07_DIR,EAR_08_DIR,EAR_09_DIR,EAR_10_DIR,EAR_RAW_NA,EAR_DIR_NA,EAR_DIRt
dtz8zvtz46,Muy de acuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy de acuerdo,De acuerdo,Muy en desacuerdo,Muy en desacuerdo,4,4,4,4,4,4,4,2,4,4,0,0,38
duzqp3a9ce,Muy de acuerdo,Muy de acuerdo,En desacuerdo,Muy de acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,Muy en desacuerdo,Muy en desacuerdo,4,4,3,4,2,3,3,2,4,4,0,0,33
dxl2qu337x,Muy de acuerdo,De acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy de acuerdo,De acuerdo,En desacuerdo,En desacuerdo,4,3,4,4,4,4,4,2,3,3,0,0,35
dxyz7l2sm1,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,Muy de acuerdo,En desacuerdo,En desacuerdo,3,3,3,3,2,3,3,1,3,3,0,0,27
dyr18o9tsw,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,De acuerdo,De acuerdo,En desacuerdo,Muy en desacuerdo,Muy en desacuerdo,3,3,3,2,3,3,3,3,4,4,0,0,31
dzm6b2xp00,De acuerdo,Muy de acuerdo,Muy en desacuerdo,De acuerdo,Muy en desacuerdo,De acuerdo,De acuerdo,Muy de acuerdo,En desacuerdo,Muy en desacuerdo,3,4,4,3,4,3,3,1,3,4,0,0,32
e55neqglsc,Muy de acuerdo,De acuerdo,En desacuerdo,Muy de acuerdo,En desacuerdo,De acuerdo,De acuerdo,Muy de acuerdo,En desacuerdo,En desacuerdo,4,3,3,4,3,3,3,1,3,3,0,0,30
e64tas80wc,Muy de acuerdo,Muy de acuerdo,En desacuerdo,De acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy de acuerdo,De acuerdo,De acuerdo,De acuerdo,4,4,3,3,4,4,4,2,2,2,0,0,32
e7v5humdxt,Muy de acuerdo,Muy de acuerdo,En desacuerdo,Muy de acuerdo,Muy de acuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,4,4,3,4,1,3,3,3,3,3,0,0,31
e9bpshnfkr,De acuerdo,Muy de acuerdo,En desacuerdo,De acuerdo,Muy de acuerdo,De acuerdo,De acuerdo,Muy de acuerdo,En desacuerdo,En desacuerdo,3,4,3,3,1,3,3,1,3,3,0,0,27
e9g17x0rda,Muy de acuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,En desacuerdo,4,3,3,3,2,3,2,2,2,3,0,0,27
edah4wd5e0,De acuerdo,De acuerdo,Muy de acuerdo,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,Muy de acuerdo,Muy de acuerdo,De acuerdo,3,3,1,3,2,2,3,1,1,2,0,0,21
efxsnhgqke,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,3,3,3,3,3,3,3,2,3,3,0,0,29
egpkkkowxr,Muy de acuerdo,De acuerdo,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,De acuerdo,Muy de acuerdo,De acuerdo,De acuerdo,4,3,3,3,3,2,3,1,2,2,0,0,26
ekcbq410f5,Muy de acuerdo,De acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy de acuerdo,De acuerdo,En desacuerdo,En desacuerdo,4,3,4,4,4,4,4,2,3,3,0,0,35
ekkt4jpyh2,Muy de acuerdo,De acuerdo,Muy en desacuerdo,Muy de acuerdo,En desacuerdo,Muy de acuerdo,De acuerdo,De acuerdo,Muy en desacuerdo,En desacuerdo,4,3,4,4,3,4,3,2,4,3,0,0,34
ekwrvg5dlk,Muy de acuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy de acuerdo,Muy en desacuerdo,Muy en desacuerdo,Muy en desacuerdo,4,4,4,4,4,4,4,4,4,4,0,0,40
elg88j2y6c,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,Muy en desacuerdo,De acuerdo,Muy de acuerdo,De acuerdo,3,3,2,3,2,2,1,2,1,2,0,0,21
eoy5mk1v9g,Muy de acuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy de acuerdo,En desacuerdo,Muy en desacuerdo,Muy en desacuerdo,4,4,4,4,4,4,4,3,4,4,0,0,39
epe9h57e37,Muy de acuerdo,Muy de acuerdo,De acuerdo,De acuerdo,En desacuerdo,Muy en desacuerdo,En desacuerdo,Muy de acuerdo,De acuerdo,De acuerdo,4,4,2,3,3,1,2,1,2,2,0,0,24
epj9byy11m,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,3,3,3,3,3,3,3,2,3,3,0,0,29
er0fmd1z87,Muy de acuerdo,Muy de acuerdo,Muy en desacuerdo,Muy en desacuerdo,Muy en desacuerdo,Muy de acuerdo,Muy de acuerdo,Muy de acuerdo,Muy en desacuerdo,Muy en desacuerdo,4,4,4,1,4,4,4,1,4,4,0,0,34
er60kdpzvh,Muy de acuerdo,Muy de acuerdo,Muy en desacuerdo,De acuerdo,Muy en desacuerdo,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,Muy en desacuerdo,4,4,4,3,4,3,3,3,2,4,0,0,34
esbk3akxrz,Muy de acuerdo,Muy de acuerdo,Muy en desacuerdo,De acuerdo,En desacuerdo,Muy en desacuerdo,Muy en desacuerdo,Muy de acuerdo,En desacuerdo,En desacuerdo,4,4,4,3,3,1,1,1,3,3,0,0,27
evcd8au9dx,Muy de acuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy de acuerdo,Muy de acuerdo,Muy de acuerdo,En desacuerdo,Muy en desacuerdo,Muy en desacuerdo,4,4,4,4,1,4,4,3,4,4,0,0,36
evkf6wk7j5,Muy de acuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,De acuerdo,De acuerdo,En desacuerdo,Muy en desacuerdo,4,4,4,4,4,4,3,2,3,4,0,0,36
exve2v5wr4,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,3,3,3,3,3,2,3,2,2,3,0,0,27
eyj2f1mq0e,Muy de acuerdo,Muy de acuerdo,En desacuerdo,En desacuerdo,Muy de acuerdo,Muy de acuerdo,De acuerdo,Muy de acuerdo,En desacuerdo,Muy en desacuerdo,4,4,3,2,1,4,3,1,3,4,0,0,29
ezuh0cps1f,Muy de acuerdo,De acuerdo,En desacuerdo,De acuerdo,En desacuerdo,Muy de acuerdo,De acuerdo,Muy de acuerdo,De acuerdo,Muy en desacuerdo,4,3,3,3,3,4,3,1,2,4,0,0,30
f16uycggmv,Muy de acuerdo,Muy de acuerdo,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,De acuerdo,En desacuerdo,Muy en desacuerdo,4,4,3,3,3,2,2,2,3,4,0,0,30
f4b5u91mw4,De acuerdo,De acuerdo,Muy en desacuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,En desacuerdo,Muy en desacuerdo,Muy en desacuerdo,3,3,4,3,3,3,3,3,4,4,0,0,33
f4o5ab6vlz,De acuerdo,Muy de acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,Muy de acuerdo,En desacuerdo,En desacuerdo,3,4,3,3,2,3,3,1,3,3,0,0,28
f5gym35phu,Muy de acuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy en desacuerdo,De acuerdo,Muy de acuerdo,En desacuerdo,En desacuerdo,Muy en desacuerdo,4,4,4,4,4,3,4,3,3,4,0,0,37
f70b74o5qq,Muy de acuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,Muy de acuerdo,De acuerdo,En desacuerdo,4,3,3,2,3,2,2,1,2,3,0,0,25
f86g2rzrny,Muy de acuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy de acuerdo,Muy de acuerdo,Muy de acuerdo,En desacuerdo,Muy en desacuerdo,Muy en desacuerdo,4,4,4,4,1,4,4,3,4,4,0,0,36
fnah07zxbq,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,Muy de acuerdo,En desacuerdo,En desacuerdo,3,3,3,3,3,3,3,1,3,3,0,0,28
fpvynjpsqe,De acuerdo,De acuerdo,En desacuerdo,Muy en desacuerdo,Muy en desacuerdo,Muy en desacuerdo,De acuerdo,En desacuerdo,Muy en desacuerdo,Muy en desacuerdo,3,3,3,1,4,1,3,3,4,4,0,0,29
fq2ols8cwv,Muy de acuerdo,Muy de acuerdo,En desacuerdo,De acuerdo,Muy en desacuerdo,De acuerdo,De acuerdo,En desacuerdo,Muy en desacuerdo,Muy en desacuerdo,4,4,3,3,4,3,3,3,4,4,0,0,35
fwwkhzkstn,Muy de acuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy de acuerdo,Muy de acuerdo,Muy de acuerdo,Muy en desacuerdo,Muy en desacuerdo,Muy en desacuerdo,4,4,4,4,1,4,4,4,4,4,0,0,37
g0wo5ajk5b,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,3,3,3,3,3,3,3,2,2,3,0,0,28
g3njbgdykw,De acuerdo,Muy de acuerdo,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,Muy de acuerdo,Muy de acuerdo,3,4,2,3,3,3,3,2,1,1,0,0,25
g3zkwp7n73,Muy de acuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy en desacuerdo,De acuerdo,Muy de acuerdo,En desacuerdo,En desacuerdo,Muy en desacuerdo,4,4,4,4,4,3,4,3,3,4,0,0,37
g45o6flj2s,Muy de acuerdo,De acuerdo,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,De acuerdo,Muy de acuerdo,En desacuerdo,En desacuerdo,4,3,3,3,3,2,3,1,3,3,0,0,28
g4xnor0yas,De acuerdo,En desacuerdo,Muy de acuerdo,En desacuerdo,Muy de acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,Muy de acuerdo,Muy de acuerdo,3,2,1,2,1,2,2,3,1,1,0,0,18
g6spcaf8wv,Muy en desacuerdo,Muy de acuerdo,En desacuerdo,Muy de acuerdo,Muy en desacuerdo,De acuerdo,Muy de acuerdo,De acuerdo,En desacuerdo,Muy en desacuerdo,1,4,3,4,4,3,4,2,3,4,0,0,32
g6vjnw73tw,De acuerdo,Muy de acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,Muy de acuerdo,De acuerdo,En desacuerdo,3,4,3,3,2,3,2,1,2,3,0,0,26
g7euw58mwh,Muy de acuerdo,De acuerdo,En desacuerdo,Muy de acuerdo,Muy en desacuerdo,De acuerdo,De acuerdo,Muy de acuerdo,En desacuerdo,En desacuerdo,4,3,3,4,4,3,3,1,3,3,0,0,31
g7qgwwfohy,Muy de acuerdo,Muy de acuerdo,Muy en desacuerdo,De acuerdo,Muy en desacuerdo,De acuerdo,De acuerdo,Muy de acuerdo,Muy en desacuerdo,Muy en desacuerdo,4,4,4,3,4,3,3,1,4,4,0,0,34
g97h909eep,Muy en desacuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy en desacuerdo,De acuerdo,De acuerdo,En desacuerdo,Muy en desacuerdo,Muy en desacuerdo,1,4,4,4,4,3,3,3,4,4,0,0,34
gdmlxo21sk,De acuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,De acuerdo,Muy de acuerdo,Muy en desacuerdo,Muy en desacuerdo,3,4,4,4,4,4,3,1,4,4,0,0,35
gg2g2qke5j,De acuerdo,De acuerdo,Muy en desacuerdo,De acuerdo,Muy en desacuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,3,3,4,3,4,3,3,2,3,3,0,0,31
ggp4ezx3g0,Muy de acuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy en desacuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,4,4,4,4,4,3,3,3,3,3,0,0,35
gh6jxgnaq3,De acuerdo,De acuerdo,En desacuerdo,Muy de acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,3,3,3,4,3,3,3,2,3,3,0,0,30
gh8km2pc07,Muy de acuerdo,Muy de acuerdo,En desacuerdo,Muy de acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,Muy en desacuerdo,Muy en desacuerdo,4,4,3,4,3,2,2,3,4,4,0,0,33
gjj972bkls,Muy de acuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy de acuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,4,4,4,4,1,3,3,3,3,3,0,0,32
glzbfqbqtn,Muy en desacuerdo,Muy en desacuerdo,Muy en desacuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy de acuerdo,En desacuerdo,Muy en desacuerdo,Muy en desacuerdo,1,1,4,4,4,4,4,3,4,4,0,0,33
go1w3x3ckw,Muy de acuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,De acuerdo,Muy en desacuerdo,Muy en desacuerdo,Muy en desacuerdo,4,4,4,4,4,4,3,4,4,4,0,0,39
gon98vvtlj,Muy de acuerdo,Muy de acuerdo,Muy en desacuerdo,De acuerdo,Muy en desacuerdo,De acuerdo,De acuerdo,En desacuerdo,Muy en desacuerdo,Muy en desacuerdo,4,4,4,3,4,3,3,3,4,4,0,0,36
goxpkns1mn,Muy de acuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy de acuerdo,Muy de acuerdo,Muy en desacuerdo,Muy en desacuerdo,4,4,4,4,4,4,4,1,4,4,0,0,37
gq3bavn9lt,Muy en desacuerdo,Muy en desacuerdo,En desacuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,Muy de acuerdo,De acuerdo,De acuerdo,1,1,3,3,3,3,3,1,2,2,0,0,22
gstpq0j9fp,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,Muy de acuerdo,De acuerdo,De acuerdo,3,3,3,3,3,2,2,1,2,2,0,0,24
gwzsrez709,Muy de acuerdo,Muy de acuerdo,En desacuerdo,Muy de acuerdo,Muy en desacuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,4,4,3,4,4,3,3,2,3,3,0,0,33
h356uxob91,De acuerdo,Muy de acuerdo,En desacuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,Muy de acuerdo,De acuerdo,De acuerdo,3,4,3,3,3,3,3,1,2,2,0,0,27
h3nddtuq7n,Muy de acuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy de acuerdo,Muy de acuerdo,Muy de acuerdo,En desacuerdo,Muy en desacuerdo,Muy en desacuerdo,4,4,4,4,1,4,4,3,4,4,0,0,36
h5t9ttlzsb,De acuerdo,De acuerdo,Muy en desacuerdo,De acuerdo,En desacuerdo,Muy de acuerdo,De acuerdo,En desacuerdo,Muy en desacuerdo,Muy en desacuerdo,3,3,4,3,3,4,3,3,4,4,0,0,34
h66jzl1e80,Muy de acuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy de acuerdo,Muy en desacuerdo,Muy en desacuerdo,Muy en desacuerdo,4,4,4,4,4,4,4,4,4,4,0,0,40
h6r71xnpgv,Muy de acuerdo,Muy de acuerdo,En desacuerdo,Muy de acuerdo,En desacuerdo,De acuerdo,De acuerdo,Muy de acuerdo,En desacuerdo,En desacuerdo,4,4,3,4,3,3,3,1,3,3,0,0,31
hbzgwsfe8h,Muy de acuerdo,Muy de acuerdo,En desacuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,Muy en desacuerdo,Muy en desacuerdo,4,4,3,3,3,3,3,2,4,4,0,0,33
hcc6rl7pfp,Muy de acuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy de acuerdo,De acuerdo,Muy en desacuerdo,Muy en desacuerdo,4,4,4,4,4,4,4,2,4,4,0,0,38
hgur8r57qs,Muy de acuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy en desacuerdo,De acuerdo,De acuerdo,De acuerdo,Muy en desacuerdo,Muy en desacuerdo,4,4,4,4,4,3,3,2,4,4,0,0,36
hht5uln9mu,Muy de acuerdo,De acuerdo,En desacuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,Muy de acuerdo,De acuerdo,De acuerdo,4,3,3,3,3,3,3,1,2,2,0,0,27
hmorz3fnd5,Muy de acuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,En desacuerdo,De acuerdo,De acuerdo,Muy de acuerdo,Muy en desacuerdo,Muy en desacuerdo,4,4,4,4,3,3,3,1,4,4,0,0,34
hqdkmvcz8x,De acuerdo,Muy de acuerdo,Muy en desacuerdo,De acuerdo,Muy en desacuerdo,De acuerdo,Muy de acuerdo,De acuerdo,Muy en desacuerdo,Muy en desacuerdo,3,4,4,3,4,3,4,2,4,4,0,0,35
hvgj834ofc,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,3,3,3,3,2,3,3,2,3,3,0,0,28
hypyj0h9ky,Muy de acuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy de acuerdo,En desacuerdo,Muy en desacuerdo,Muy en desacuerdo,4,4,4,4,4,4,4,3,4,4,0,0,39
j1pslvrorj,En desacuerdo,De acuerdo,En desacuerdo,De acuerdo,En desacuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,2,3,3,3,3,3,2,2,2,2,0,0,25
j4jc1mpps7,Muy de acuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy de acuerdo,De acuerdo,De acuerdo,Muy de acuerdo,Muy en desacuerdo,Muy en desacuerdo,4,4,4,4,1,3,3,1,4,4,0,0,32
j5391kkbac,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,Muy de acuerdo,En desacuerdo,En desacuerdo,3,3,3,3,3,3,3,1,3,3,0,0,28
ja6s8ek1ss,De acuerdo,Muy de acuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,Muy de acuerdo,De acuerdo,De acuerdo,3,4,2,3,3,2,2,1,2,2,0,0,24
jbke8qkcps,Muy en desacuerdo,Muy en desacuerdo,Muy de acuerdo,Muy de acuerdo,Muy de acuerdo,Muy de acuerdo,Muy de acuerdo,En desacuerdo,Muy en desacuerdo,Muy en desacuerdo,1,1,1,4,1,4,4,3,4,4,0,0,27
jbt2scrp04,Muy de acuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy de acuerdo,Muy de acuerdo,Muy de acuerdo,De acuerdo,Muy en desacuerdo,Muy en desacuerdo,4,4,4,4,1,4,4,2,4,4,0,0,35
jceynjqt1y,Muy de acuerdo,Muy de acuerdo,En desacuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,4,4,3,3,3,3,3,2,2,2,0,0,29
jekpuvsstf,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,De acuerdo,Muy de acuerdo,En desacuerdo,3,3,2,3,2,2,2,2,1,3,0,0,23
jjvc0lzsoa,De acuerdo,De acuerdo,En desacuerdo,Muy de acuerdo,Muy en desacuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,3,3,3,4,4,3,3,2,3,3,0,0,31
jklmf61npr,Muy de acuerdo,Muy de acuerdo,En desacuerdo,Muy de acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,4,4,3,4,3,3,3,2,3,3,0,0,32
jlbrb5z1bz,De acuerdo,Muy de acuerdo,En desacuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,3,4,3,3,3,3,3,2,3,3,0,0,30
jlx8csp50h,Muy de acuerdo,Muy de acuerdo,En desacuerdo,De acuerdo,Muy en desacuerdo,Muy de acuerdo,En desacuerdo,Muy de acuerdo,De acuerdo,En desacuerdo,4,4,3,3,4,4,2,1,2,3,0,0,30
jq4uuryace,De acuerdo,De acuerdo,Muy de acuerdo,En desacuerdo,De acuerdo,En desacuerdo,Muy en desacuerdo,De acuerdo,De acuerdo,De acuerdo,3,3,1,2,2,2,1,2,2,2,0,0,20
jqgx1pthva,Muy de acuerdo,Muy de acuerdo,Muy en desacuerdo,De acuerdo,Muy de acuerdo,Muy de acuerdo,Muy de acuerdo,De acuerdo,En desacuerdo,En desacuerdo,4,4,4,3,1,4,4,2,3,3,0,0,32
jsohwct8pd,Muy de acuerdo,De acuerdo,En desacuerdo,De acuerdo,En desacuerdo,Muy de acuerdo,Muy de acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,4,3,3,3,3,4,4,3,3,3,0,0,33
jujo2j7qdq,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,Muy en desacuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,Muy en desacuerdo,3,3,3,3,4,3,3,2,3,4,0,0,31
jvbwzn1ws5,Muy de acuerdo,De acuerdo,En desacuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,Muy de acuerdo,De acuerdo,En desacuerdo,4,3,3,3,3,3,3,1,2,3,0,0,28
jvjgudxhbt,De acuerdo,De acuerdo,Muy en desacuerdo,De acuerdo,Muy en desacuerdo,De acuerdo,De acuerdo,En desacuerdo,Muy en desacuerdo,Muy en desacuerdo,3,3,4,3,4,3,3,3,4,4,0,0,34
jx11xr4gfe,Muy de acuerdo,De acuerdo,En desacuerdo,Muy de acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,4,3,3,4,3,3,3,2,2,3,0,0,30
jxns6xoyrr,Muy de acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,Muy de acuerdo,De acuerdo,De acuerdo,4,3,2,3,2,2,3,1,2,2,0,0,24
jz5v45mpgx,De acuerdo,En desacuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy en desacuerdo,Muy en desacuerdo,Muy de acuerdo,Muy de acuerdo,Muy de acuerdo,3,2,1,1,1,1,1,1,1,1,0,0,13
jzkwaukee4,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,3,3,3,3,3,3,3,3,3,3,0,0,30
k1ujjudcll,Muy de acuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy de acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,4,4,4,4,4,4,4,3,3,3,0,0,37
k5yjd8m8mg,Muy de acuerdo,De acuerdo,Muy de acuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy de acuerdo,En desacuerdo,Muy en desacuerdo,Muy en desacuerdo,4,3,1,4,4,4,4,3,4,4,0,0,35
k698f4t70e,De acuerdo,De acuerdo,En desacuerdo,Muy de acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,Muy en desacuerdo,Muy en desacuerdo,3,3,3,4,3,3,3,2,4,4,0,0,32
k6un21dbwh,De acuerdo,De acuerdo,Muy en desacuerdo,De acuerdo,Muy en desacuerdo,De acuerdo,De acuerdo,En desacuerdo,Muy en desacuerdo,Muy en desacuerdo,3,3,4,3,4,3,3,3,4,4,0,0,34
kanldppa7d,Muy de acuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,En desacuerdo,Muy de acuerdo,Muy de acuerdo,Muy en desacuerdo,Muy en desacuerdo,Muy en desacuerdo,4,4,4,4,3,4,4,4,4,4,0,0,39
kcsh0wslhh,Muy de acuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy de acuerdo,Muy en desacuerdo,Muy en desacuerdo,Muy en desacuerdo,4,4,4,4,4,4,4,4,4,4,0,0,40
ke3vsomxvx,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,Muy en desacuerdo,De acuerdo,De acuerdo,Muy de acuerdo,Muy en desacuerdo,Muy en desacuerdo,3,3,3,3,4,3,3,1,4,4,0,0,31
kf83tsolhg,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,Muy en desacuerdo,De acuerdo,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,3,3,3,3,4,3,2,2,3,3,0,0,29
kgdmbfxrj3,Muy de acuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy de acuerdo,De acuerdo,Muy en desacuerdo,Muy en desacuerdo,4,4,4,4,4,4,4,2,4,4,0,0,38
khfjob7g3e,Muy de acuerdo,Muy de acuerdo,En desacuerdo,De acuerdo,Muy en desacuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,4,4,3,3,4,3,3,2,3,3,0,0,32
klsoqn6jt1,Muy de acuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy en desacuerdo,De acuerdo,Muy de acuerdo,En desacuerdo,Muy en desacuerdo,Muy en desacuerdo,4,4,4,4,4,3,4,3,4,4,0,0,38
knpc9b6wop,Muy de acuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy de acuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,Muy en desacuerdo,4,4,4,4,1,3,3,2,3,4,0,0,32
kp3vewmrcd,Muy de acuerdo,De acuerdo,En desacuerdo,De acuerdo,Muy en desacuerdo,De acuerdo,De acuerdo,De acuerdo,Muy en desacuerdo,Muy en desacuerdo,4,3,3,3,4,3,3,2,4,4,0,0,33
kpxwk6062v,Muy de acuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,Muy de acuerdo,En desacuerdo,Muy en desacuerdo,Muy en desacuerdo,4,4,4,4,4,4,4,3,4,4,0,0,39
